"","ec5_parent_uuid","ec5_uuid","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at.transect","uploaded_at.transect","title.transect","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"520","bf33f8f8-5a88-444a-932b-f105ed9856b8","13182ce8-943e-4b7d-bfa1-77c27b7d9008","2024-10-07T16:57:23.000Z","2024-10-07T17:03:53.000Z","QIV","QIV",8.72,"Acer pseudoplatanus (Sycamore)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:55:54.000Z","2024-10-07T17:03:40.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bf33f8f8-5a88-444a-932b-f105ed9856b8_1728320151.jpg"
"521","bf33f8f8-5a88-444a-932b-f105ed9856b8","8045d3fe-376b-4ee3-8b75-9bd345dbb71f","2024-10-07T16:57:03.000Z","2024-10-07T17:03:50.000Z","QIII","QIII",11.39,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:55:54.000Z","2024-10-07T17:03:40.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bf33f8f8-5a88-444a-932b-f105ed9856b8_1728320151.jpg"
"522","bf33f8f8-5a88-444a-932b-f105ed9856b8","1cb3bd61-8263-42ca-bbd3-b9ef903faf68","2024-10-07T16:56:48.000Z","2024-10-07T17:03:47.000Z","QII","QII",5.2,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:55:54.000Z","2024-10-07T17:03:40.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bf33f8f8-5a88-444a-932b-f105ed9856b8_1728320151.jpg"
"523","bf33f8f8-5a88-444a-932b-f105ed9856b8","405c1a71-9f85-4687-8855-169899e10986","2024-10-07T16:56:28.000Z","2024-10-07T17:03:42.000Z","QI","QI",4.82,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:55:54.000Z","2024-10-07T17:03:40.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bf33f8f8-5a88-444a-932b-f105ed9856b8_1728320151.jpg"
"524","c151ea6c-6c18-40f7-bc90-bd90cd1b2738","fe77e69d-3c0d-484d-951d-5efc48991a12","2024-10-09T13:50:55.000Z","2024-10-11T09:14:24.000Z","QIV","QIV",6.89,"Quercus cerris (Turkish Oak)",2135,NA,NA,NA,NA,NA,"","","2024-10-07T13:57:04.000Z","2024-10-11T09:14:13.000Z","5 T1 P5","5","07/10/2024","Elms Slope","T1","P5",51.40983,-0.644952,5,5698032,663782,"30U",4,1,10,"sycamore","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c151ea6c-6c18-40f7-bc90-bd90cd1b2738_1728309416.jpg"
"525","c151ea6c-6c18-40f7-bc90-bd90cd1b2738","6c58fe6c-c902-41f8-9bfc-da9843aba9cf","2024-10-09T13:49:05.000Z","2024-10-11T09:14:21.000Z","QIII","QIII",2.18,"Quercus cerris (Turkish Oak)",1702,NA,NA,NA,NA,NA,"","","2024-10-07T13:57:04.000Z","2024-10-11T09:14:13.000Z","5 T1 P5","5","07/10/2024","Elms Slope","T1","P5",51.40983,-0.644952,5,5698032,663782,"30U",4,1,10,"sycamore","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c151ea6c-6c18-40f7-bc90-bd90cd1b2738_1728309416.jpg"
"526","c151ea6c-6c18-40f7-bc90-bd90cd1b2738","898f4bef-958d-43ca-9b83-5a306bc7c315","2024-10-07T14:07:38.000Z","2024-10-11T09:14:18.000Z","QII","QII",3.66,"Quercus robur (Pedunculated Oak)",2136,51.409835,-0.644924,4,5698033,663784,"30U","","2024-10-07T13:57:04.000Z","2024-10-11T09:14:13.000Z","5 T1 P5","5","07/10/2024","Elms Slope","T1","P5",51.40983,-0.644952,5,5698032,663782,"30U",4,1,10,"sycamore","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c151ea6c-6c18-40f7-bc90-bd90cd1b2738_1728309416.jpg"
"527","c151ea6c-6c18-40f7-bc90-bd90cd1b2738","2c364341-5da6-4ff8-9c92-f6df01cd67b4","2024-10-07T14:01:54.000Z","2024-10-11T09:14:14.000Z","QI","QI",1.6,"Acer pseudoplatanus (Sycamore)",NA,51.409856,-0.64499,5,5698035,663779,"30U","","2024-10-07T13:57:04.000Z","2024-10-11T09:14:13.000Z","5 T1 P5","5","07/10/2024","Elms Slope","T1","P5",51.40983,-0.644952,5,5698032,663782,"30U",4,1,10,"sycamore","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c151ea6c-6c18-40f7-bc90-bd90cd1b2738_1728309416.jpg"
"528","c2a10e3f-b8ef-42f4-892d-3f625368f1da","03d73c03-1306-4dd4-b1c2-96e9fa4e7993","2024-10-07T14:17:58.000Z","2024-10-07T14:59:37.000Z","QIV","QIV",6.3,"Quercus robur (Pedunculated Oak)",1359,51.411881,-0.640951,5,5698269,664053,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=03d73c03-1306-4dd4-b1c2-96e9fa4e7993_1728310632.jpg","2024-10-07T14:04:54.000Z","2024-10-07T14:59:29.000Z","1 T1 P4","1","07/10/2024","Merten's Acres","T1","P4",51.411831,-0.641012,4,5698264,664049,"30U",3,2,4,"Mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a10e3f-b8ef-42f4-892d-3f625368f1da_1728309876.jpg"
"529","c2a10e3f-b8ef-42f4-892d-3f625368f1da","da2276f4-7846-44fb-b607-54d3e25d143c","2024-10-07T14:13:53.000Z","2024-10-07T14:59:35.000Z","QIII","QIII",10.4,"Betula pendula (Silver Birch)",NA,51.411892,-0.64099,5,5698270,664050,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=da2276f4-7846-44fb-b607-54d3e25d143c_1728310430.jpg","2024-10-07T14:04:54.000Z","2024-10-07T14:59:29.000Z","1 T1 P4","1","07/10/2024","Merten's Acres","T1","P4",51.411831,-0.641012,4,5698264,664049,"30U",3,2,4,"Mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a10e3f-b8ef-42f4-892d-3f625368f1da_1728309876.jpg"
"530","c2a10e3f-b8ef-42f4-892d-3f625368f1da","f543a866-7e8d-47d8-aa01-e8736cc662fc","2024-10-07T14:09:53.000Z","2024-10-07T14:59:33.000Z","QII","QII",2.8,"Betula pendula (Silver Birch)",NA,51.411872,-0.640886,5,5698268,664057,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f543a866-7e8d-47d8-aa01-e8736cc662fc_1728310190.jpg","2024-10-07T14:04:54.000Z","2024-10-07T14:59:29.000Z","1 T1 P4","1","07/10/2024","Merten's Acres","T1","P4",51.411831,-0.641012,4,5698264,664049,"30U",3,2,4,"Mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a10e3f-b8ef-42f4-892d-3f625368f1da_1728309876.jpg"
"531","c2a10e3f-b8ef-42f4-892d-3f625368f1da","a95fc048-6ca2-46df-8608-3a75585f921c","2024-10-07T14:06:45.000Z","2024-10-07T14:59:31.000Z","QI","QI",2.4,"Betula pendula (Silver Birch)",NA,51.411893,-0.641006,4,5698270,664049,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a95fc048-6ca2-46df-8608-3a75585f921c_1728310001.jpg","2024-10-07T14:04:54.000Z","2024-10-07T14:59:29.000Z","1 T1 P4","1","07/10/2024","Merten's Acres","T1","P4",51.411831,-0.641012,4,5698264,664049,"30U",3,2,4,"Mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a10e3f-b8ef-42f4-892d-3f625368f1da_1728309876.jpg"
"532","c2a8a492-5cac-40de-8e36-b9fb1284b1a6","efde29cc-d8d8-4fae-95d4-176c2a4d6cb9","2025-10-06T15:34:00.000Z","2025-10-06T16:03:56.000Z","QIV","QIV",3.1,"Salix sp. (Willow)",NA,51.413236,-0.640876,12,5698420,664053,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=efde29cc-d8d8-4fae-95d4-176c2a4d6cb9_1759764813.jpg","2025-10-06T14:58:35.000Z","2025-10-06T16:03:39.000Z","1 T2 P4","1","06/10/2025","Merten's Acres","T2","P4",51.413159,-0.640801,5,5698412,664059,"30U",90,4,40,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a8a492-5cac-40de-8e36-b9fb1284b1a6_1759762712.jpg"
"533","c2a8a492-5cac-40de-8e36-b9fb1284b1a6","5c983700-501b-42cd-b8f4-8f2b2550070c","2025-10-06T15:32:53.000Z","2025-10-06T16:03:51.000Z","QIII","QIII",7.2,"Betula pendula (Silver Birch)",NA,51.413243,-0.640932,12,5698421,664049,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=5c983700-501b-42cd-b8f4-8f2b2550070c_1759764749.jpg","2025-10-06T14:58:35.000Z","2025-10-06T16:03:39.000Z","1 T2 P4","1","06/10/2025","Merten's Acres","T2","P4",51.413159,-0.640801,5,5698412,664059,"30U",90,4,40,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a8a492-5cac-40de-8e36-b9fb1284b1a6_1759762712.jpg"
"534","c2a8a492-5cac-40de-8e36-b9fb1284b1a6","a5824128-f964-42ed-8a0e-b145031d9c4b","2025-10-06T15:31:54.000Z","2025-10-06T16:03:45.000Z","QII","QII",3.5,"Quercus robur (Pedunculated Oak)",1576,51.413192,-0.640772,4,5698415,664061,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a5824128-f964-42ed-8a0e-b145031d9c4b_1759764706.jpg","2025-10-06T14:58:35.000Z","2025-10-06T16:03:39.000Z","1 T2 P4","1","06/10/2025","Merten's Acres","T2","P4",51.413159,-0.640801,5,5698412,664059,"30U",90,4,40,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a8a492-5cac-40de-8e36-b9fb1284b1a6_1759762712.jpg"
"535","c2a8a492-5cac-40de-8e36-b9fb1284b1a6","92401ee5-35b9-4765-8fbd-f18ce1d17458","2025-10-06T15:30:56.000Z","2025-10-06T16:03:41.000Z","QI","QI",5.2,"Quercus robur (Pedunculated Oak)",1577,51.413214,-0.640738,5,5698418,664063,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=92401ee5-35b9-4765-8fbd-f18ce1d17458_1759764640.jpg","2025-10-06T14:58:35.000Z","2025-10-06T16:03:39.000Z","1 T2 P4","1","06/10/2025","Merten's Acres","T2","P4",51.413159,-0.640801,5,5698412,664059,"30U",90,4,40,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2a8a492-5cac-40de-8e36-b9fb1284b1a6_1759762712.jpg"
"536","c35cfea4-438c-4406-8b47-d7969a2a6c03","3e114368-e54c-4a56-800a-4523a470549e","2025-10-06T13:14:04.000Z","2025-10-06T13:18:00.000Z","QIII","QIII",8.7,"Quercus robur (Pedunculated Oak)",NA,51.415037,-0.647676,9,5698605,663574,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3e114368-e54c-4a56-800a-4523a470549e_1759756438.jpg","2025-10-06T12:32:11.000Z","2025-10-06T13:17:45.000Z","9 T1 P1","9","06/10/2025","Cheapside Field","T1","P1",51.415102,-0.647698,9,5698612,663572,"30U",5,1,7,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c35cfea4-438c-4406-8b47-d7969a2a6c03_1759753281.jpg"
"537","c35cfea4-438c-4406-8b47-d7969a2a6c03","2e679083-ff3f-4ffe-92db-6e72a1b04f3c","2025-10-06T13:08:40.000Z","2025-10-06T13:17:53.000Z","QIV","QIV",4.3,"Quercus robur (Pedunculated Oak)",NA,51.415086,-0.647667,28,5698611,663574,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=2e679083-ff3f-4ffe-92db-6e72a1b04f3c_1759755990.jpg","2025-10-06T12:32:11.000Z","2025-10-06T13:17:45.000Z","9 T1 P1","9","06/10/2025","Cheapside Field","T1","P1",51.415102,-0.647698,9,5698612,663572,"30U",5,1,7,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c35cfea4-438c-4406-8b47-d7969a2a6c03_1759753281.jpg"
"538","c35cfea4-438c-4406-8b47-d7969a2a6c03","f1cb67cd-1d3c-44d7-a1c5-c4f545fade98","2025-10-06T12:48:58.000Z","2025-10-06T13:17:47.000Z","QI","QI",7,"Quercus robur (Pedunculated Oak)",NA,51.41514,-0.647824,14,5698616,663563,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f1cb67cd-1d3c-44d7-a1c5-c4f545fade98_1759754747.jpg","2025-10-06T12:32:11.000Z","2025-10-06T13:17:45.000Z","9 T1 P1","9","06/10/2025","Cheapside Field","T1","P1",51.415102,-0.647698,9,5698612,663572,"30U",5,1,7,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c35cfea4-438c-4406-8b47-d7969a2a6c03_1759753281.jpg"
"539","c35cfea4-438c-4406-8b47-d7969a2a6c03","0ab8fb67-7ef6-47f3-8dd7-73213dad2713","2025-10-06T13:16:31.000Z","2025-10-06T13:18:04.000Z","QII","QII",9,"Quercus robur (Pedunculated Oak)",NA,51.415139,-0.64766,10,5698617,663575,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0ab8fb67-7ef6-47f3-8dd7-73213dad2713_1759756585.jpg","2025-10-06T12:32:11.000Z","2025-10-06T13:17:45.000Z","9 T1 P1","9","06/10/2025","Cheapside Field","T1","P1",51.415102,-0.647698,9,5698612,663572,"30U",5,1,7,"Ground Ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c35cfea4-438c-4406-8b47-d7969a2a6c03_1759753281.jpg"
"540","c3d60b07-50f7-41cd-977a-ac7ff498984d","e05d9cb7-2e49-49bc-92be-39b164095224","2024-10-07T13:38:11.000Z","2024-10-07T14:59:16.000Z","QIV","QIV",13.3,"Betula pendula (Silver Birch)",NA,51.412104,-0.640666,4,5698295,664072,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e05d9cb7-2e49-49bc-92be-39b164095224_1728308279.jpg","2024-10-07T13:20:15.000Z","2024-10-07T14:59:09.000Z","1 T1 P1","1","07/10/2024","Merten's Acres","T1","P1",51.41183,-0.640523,6,5698265,664083,"30U",50,1,48,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c3d60b07-50f7-41cd-977a-ac7ff498984d_1728307185.jpg"
"541","c3d60b07-50f7-41cd-977a-ac7ff498984d","2519f9fc-9cd3-4c0f-9505-00fc2e7d3c25","2024-10-07T13:34:20.000Z","2024-10-07T14:59:14.000Z","QIII","QIII",4.86,"Quercus robur (Pedunculated Oak)",NA,51.411824,-0.640638,5,5698264,664075,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=2519f9fc-9cd3-4c0f-9505-00fc2e7d3c25_1728308045.jpg","2024-10-07T13:20:15.000Z","2024-10-07T14:59:09.000Z","1 T1 P1","1","07/10/2024","Merten's Acres","T1","P1",51.41183,-0.640523,6,5698265,664083,"30U",50,1,48,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c3d60b07-50f7-41cd-977a-ac7ff498984d_1728307185.jpg"
"542","c3d60b07-50f7-41cd-977a-ac7ff498984d","7fbbb567-db13-47a1-8bb6-06edecbb6243","2024-10-07T13:31:32.000Z","2024-10-07T14:59:13.000Z","QII","QII",4.8,"Other species",NA,51.41187,-0.64048,5,5698269,664086,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=7fbbb567-db13-47a1-8bb6-06edecbb6243_1728307587.jpg","2024-10-07T13:20:15.000Z","2024-10-07T14:59:09.000Z","1 T1 P1","1","07/10/2024","Merten's Acres","T1","P1",51.41183,-0.640523,6,5698265,664083,"30U",50,1,48,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c3d60b07-50f7-41cd-977a-ac7ff498984d_1728307185.jpg"
"543","c3d60b07-50f7-41cd-977a-ac7ff498984d","b785abeb-de6a-4247-988d-5004e2c35017","2024-10-07T13:22:17.000Z","2024-10-07T14:59:10.000Z","QI","QI",3.52,"",NA,51.411903,-0.640558,4,5698273,664080,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b785abeb-de6a-4247-988d-5004e2c35017_1728307312.jpg","2024-10-07T13:20:15.000Z","2024-10-07T14:59:09.000Z","1 T1 P1","1","07/10/2024","Merten's Acres","T1","P1",51.41183,-0.640523,6,5698265,664083,"30U",50,1,48,"Bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c3d60b07-50f7-41cd-977a-ac7ff498984d_1728307185.jpg"
"544","c4a07ce0-b096-4d88-be6a-6389a7fcb2a4","e089f3db-55c7-4ed4-9421-1f2030d273b1","2025-10-06T15:38:37.000Z","2025-10-06T16:41:07.000Z","QIII","QIII",11.4,"Salix sp. (Willow)",NA,51.412086,-0.650108,9,5698272,663415,"30U","","2025-10-06T15:31:23.000Z","2025-10-06T16:40:56.000Z","8 T2 P4","8","06/10/2025","Gunnes's Thicket","T2","P4",51.412203,-0.650221,7,5698284,663407,"30U",20,2,18,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c4a07ce0-b096-4d88-be6a-6389a7fcb2a4_1759764680.jpg"
"545","c4a07ce0-b096-4d88-be6a-6389a7fcb2a4","88044ac8-82bd-4144-801d-daeb616015fa","2025-10-06T15:43:05.000Z","2025-10-06T16:41:12.000Z","QIV","QIV",7.5,"Salix sp. (Willow)",NA,51.412108,-0.650323,5,5698274,663400,"30U","","2025-10-06T15:31:23.000Z","2025-10-06T16:40:56.000Z","8 T2 P4","8","06/10/2025","Gunnes's Thicket","T2","P4",51.412203,-0.650221,7,5698284,663407,"30U",20,2,18,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c4a07ce0-b096-4d88-be6a-6389a7fcb2a4_1759764680.jpg"
"546","c4a07ce0-b096-4d88-be6a-6389a7fcb2a4","db3591da-673c-4995-a7db-ab83bdd09120","2025-10-06T15:32:21.000Z","2025-10-06T16:40:58.000Z","QI","QI",1.73,"Alnus sp (Alder)",NA,51.412209,-0.650233,4,5698285,663406,"30U","","2025-10-06T15:31:23.000Z","2025-10-06T16:40:56.000Z","8 T2 P4","8","06/10/2025","Gunnes's Thicket","T2","P4",51.412203,-0.650221,7,5698284,663407,"30U",20,2,18,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c4a07ce0-b096-4d88-be6a-6389a7fcb2a4_1759764680.jpg"
"547","c4a07ce0-b096-4d88-be6a-6389a7fcb2a4","ac54d965-c9fd-4874-9196-ba8a98201f9a","2025-10-06T15:35:28.000Z","2025-10-06T16:41:02.000Z","QII","QII",2.8,"Acer sp. (Maple)",NA,51.412168,-0.650235,12,5698280,663406,"30U","","2025-10-06T15:31:23.000Z","2025-10-06T16:40:56.000Z","8 T2 P4","8","06/10/2025","Gunnes's Thicket","T2","P4",51.412203,-0.650221,7,5698284,663407,"30U",20,2,18,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c4a07ce0-b096-4d88-be6a-6389a7fcb2a4_1759764680.jpg"
"548","c6e4fcb2-8db9-43eb-a08f-30513f6ee21e","8b6dc11f-8cf3-4b4e-9471-50c2a065a03c","2025-10-06T13:44:08.000Z","2025-10-06T16:39:05.000Z","QII","QII",3.13,"Acer sp. (Maple)",NA,51.412372,-0.648895,13,5698306,663499,"30U","","2025-10-06T13:34:46.000Z","2025-10-06T16:38:58.000Z","8 T1 P3","8","06/10/2025","Gunnes's Thicket","T1","P3",51.412383,-0.648875,5,5698307,663500,"30U",75,3,12,"ground-ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c6e4fcb2-8db9-43eb-a08f-30513f6ee21e_1759757671.jpg"
"549","c6e4fcb2-8db9-43eb-a08f-30513f6ee21e","bd56206c-2037-46d2-8b20-116e548eff5f","2025-10-06T13:54:38.000Z","2025-10-06T16:39:13.000Z","QIV","QIV",6.3,"Acer sp. (Maple)",NA,51.412418,-0.648964,14,5698311,663494,"30U","","2025-10-06T13:34:46.000Z","2025-10-06T16:38:58.000Z","8 T1 P3","8","06/10/2025","Gunnes's Thicket","T1","P3",51.412383,-0.648875,5,5698307,663500,"30U",75,3,12,"ground-ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c6e4fcb2-8db9-43eb-a08f-30513f6ee21e_1759757671.jpg"
"550","c6e4fcb2-8db9-43eb-a08f-30513f6ee21e","7495e06e-0d49-488e-9528-2cbbab1953a9","2025-10-06T13:50:40.000Z","2025-10-06T16:39:09.000Z","QIII","QIII",3.72,"Salix sp. (Willow)",NA,NA,NA,NA,NA,NA,"","","2025-10-06T13:34:46.000Z","2025-10-06T16:38:58.000Z","8 T1 P3","8","06/10/2025","Gunnes's Thicket","T1","P3",51.412383,-0.648875,5,5698307,663500,"30U",75,3,12,"ground-ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c6e4fcb2-8db9-43eb-a08f-30513f6ee21e_1759757671.jpg"
"551","c6e4fcb2-8db9-43eb-a08f-30513f6ee21e","e8703072-f478-4b81-bab7-0699da6e79cf","2025-10-06T13:37:34.000Z","2025-10-06T16:39:00.000Z","QI","QI",4.56,"Betula pendula (Silver Birch)",NA,51.412418,-0.648915,15,5698311,663497,"30U","","2025-10-06T13:34:46.000Z","2025-10-06T16:38:58.000Z","8 T1 P3","8","06/10/2025","Gunnes's Thicket","T1","P3",51.412383,-0.648875,5,5698307,663500,"30U",75,3,12,"ground-ivy","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c6e4fcb2-8db9-43eb-a08f-30513f6ee21e_1759757671.jpg"
"552","c849b3ef-1033-49b0-bac9-a6d44eb670cd","cc29f1f3-aebc-4e1c-acb6-90a1faa9a4b2","2025-10-06T12:43:52.000Z","2025-10-06T14:07:18.000Z","QIV","QIV",9.6,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=cc29f1f3-aebc-4e1c-acb6-90a1faa9a4b2_1759754626.jpg","2025-10-06T12:29:09.000Z","2025-10-06T14:07:02.000Z","6 T1 P2","6","06/10/2025","Farm wood","T1","P2",51.414486,-0.650627,5,5698537,663371,"30U",100,3,33,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c849b3ef-1033-49b0-bac9-a6d44eb670cd_1759753729.jpg"
"553","c849b3ef-1033-49b0-bac9-a6d44eb670cd","1dcb521b-15e4-45cd-b693-a345d52ad493","2025-10-06T12:40:47.000Z","2025-10-06T14:07:13.000Z","QIII","QIII",12.3,"Betula pendula (Silver Birch)",NA,51.414503,-0.650813,5,5698539,663358,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1dcb521b-15e4-45cd-b693-a345d52ad493_1759754445.jpg","2025-10-06T12:29:09.000Z","2025-10-06T14:07:02.000Z","6 T1 P2","6","06/10/2025","Farm wood","T1","P2",51.414486,-0.650627,5,5698537,663371,"30U",100,3,33,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c849b3ef-1033-49b0-bac9-a6d44eb670cd_1759753729.jpg"
"554","c849b3ef-1033-49b0-bac9-a6d44eb670cd","8125d4da-054a-4619-b810-3d2f8fc07dae","2025-10-06T12:36:59.000Z","2025-10-06T14:07:09.000Z","QII","QII",10,"Quercus robur (Pedunculated Oak)",1956,51.414415,-0.6506,5,5698529,663373,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8125d4da-054a-4619-b810-3d2f8fc07dae_1759754214.jpg","2025-10-06T12:29:09.000Z","2025-10-06T14:07:02.000Z","6 T1 P2","6","06/10/2025","Farm wood","T1","P2",51.414486,-0.650627,5,5698537,663371,"30U",100,3,33,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c849b3ef-1033-49b0-bac9-a6d44eb670cd_1759753729.jpg"
"555","c849b3ef-1033-49b0-bac9-a6d44eb670cd","c2918981-6928-4e48-b321-7cf695e379c8","2025-10-06T12:31:41.000Z","2025-10-06T14:07:04.000Z","QI","QI",3,"Betula pendula (Silver Birch)",NA,51.414485,-0.650604,5,5698537,663372,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2918981-6928-4e48-b321-7cf695e379c8_1759753874.jpg","2025-10-06T12:29:09.000Z","2025-10-06T14:07:02.000Z","6 T1 P2","6","06/10/2025","Farm wood","T1","P2",51.414486,-0.650627,5,5698537,663371,"30U",100,3,33,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c849b3ef-1033-49b0-bac9-a6d44eb670cd_1759753729.jpg"
